TOTAL,accept_count,date_occurance,deny_count,internet,ip_c,isinfra,protco_count,tag
6,5,7,0,0,2,0,2,0
12,12,7,0,0,1,0,2,0
5,5,7,0,0,1,0,1,0
28,27,7,0,0,4,0,4,0
81,0,7,0,0,2,0,1,0
5,5,7,0,0,1,0,1,0
6,6,7,0,0,1,0,1,0
35,6,7,0,0,4,0,5,0
6,5,7,0,0,2,0,2,0
5,5,7,0,0,1,0,1,0
6,6,7,0,0,1,0,1,0
7,7,1,0,1,1,0,1,0
2,2,7,0,0,1,0,2,0
4,4,7,0,0,2,0,1,0
5,5,7,0,0,1,0,1,0
19,19,7,0,0,3,0,2,0
6,6,7,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
74,69,7,0,0,12,0,6,0
5,5,7,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
59,58,7,0,0,6,0,5,0
43,5,7,0,0,3,0,3,0
14,14,7,0,0,2,0,1,0
14,14,7,0,0,2,0,1,0
1,0,2,1,1,1,0,1,0
14,14,7,0,0,2,0,1,0
5046,907,7,0,0,17,0,5,0
5,5,5,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
13,13,7,0,0,2,0,4,0
119,13,7,0,0,2,0,2,0
6,5,4,0,0,2,0,2,0
7,7,7,0,0,1,0,1,0
9,5,7,4,0,3,0,2,0
5,5,7,0,0,1,0,1,0
1,0,1,0,1,1,0,1,0
7,6,7,0,0,2,0,2,0
8,7,7,0,0,2,0,2,0
6,5,7,0,0,2,0,2,0
64,64,7,0,0,7,0,4,0
6,6,7,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
28,12,7,16,0,4,0,4,0
2,2,6,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
7,7,7,0,0,1,0,1,0
7,5,7,0,0,2,0,2,0
29,14,7,0,0,2,0,2,0
7,7,7,0,0,1,0,1,0
28,13,7,0,0,2,1,2,0
6,6,7,0,0,1,0,1,0
6,5,7,0,0,2,0,2,0
5,5,7,0,0,1,0,1,0
6,6,7,0,0,1,0,1,0
27,12,7,0,0,2,0,2,0
28,13,7,0,0,2,0,2,0
118,13,7,0,0,2,0,2,0
28,13,7,0,0,2,0,2,0
1,0,2,1,1,1,0,1,0
57,56,7,0,0,7,0,5,0
5,5,7,0,0,1,0,1,0
6,5,7,0,0,2,0,2,0
6,6,7,0,0,1,0,1,0
2,2,6,0,0,1,0,1,0
5,0,2,5,1,4,0,2,0
5,5,7,0,0,1,0,1,0
6,5,7,0,0,2,0,2,0
5,5,7,0,0,1,0,1,0
8,8,5,0,1,1,0,1,0
7,7,7,0,0,1,0,1,0
7,7,7,0,0,1,0,1,0
9,9,5,0,0,3,0,3,0
5,5,7,0,0,1,0,1,0
7,6,7,0,0,2,0,2,0
5,5,7,0,0,1,0,1,0
6,5,7,0,0,2,0,2,0
8,8,4,0,0,1,0,1,0
7,7,7,0,0,1,0,1,0
33,5,7,28,0,3,0,3,0
5,5,7,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
12,12,7,0,0,2,0,2,0
7,7,7,0,0,1,0,1,0
1,0,1,1,1,1,0,1,0
119,14,7,0,0,2,0,2,0
5,5,7,0,0,1,0,1,0
31,31,7,0,0,3,0,3,0
5,5,7,0,0,1,0,1,0
28,13,7,0,0,2,1,2,0
8,8,3,0,1,1,0,1,0
5,5,7,0,0,1,0,1,0
62,61,7,0,0,7,0,4,0
5,5,6,0,0,1,0,1,0
183,135,7,0,0,18,0,5,0
118,13,7,0,0,2,0,2,0
6,5,7,0,0,2,0,2,0
36,21,7,0,0,3,0,3,0
6,5,7,0,0,2,0,2,0
6,6,7,0,0,1,0,1,0
7,6,7,0,0,2,0,2,0
33,33,7,0,0,3,0,3,0
103,19,7,0,0,4,1,17,0
1,1,7,0,0,1,0,1,0
6,5,7,0,0,2,0,2,0
5,0,3,0,1,2,0,1,0
6,6,5,0,0,1,0,1,0
6,6,7,0,0,1,0,1,0
6,5,7,0,0,2,0,2,0
5,5,7,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
6,6,4,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
6,6,7,0,0,1,0,1,0
7,6,7,0,0,2,0,2,0
60,57,7,0,0,7,0,4,0
2,0,2,2,1,2,0,1,0
36,27,4,9,0,2,0,3,0
41,41,7,0,0,4,0,4,0
63,60,7,0,0,8,0,4,0
5,5,7,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
5,5,6,0,0,1,0,1,0
6,6,7,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
7,6,7,0,0,2,0,2,0
5,5,5,0,0,1,0,1,0
34,6,7,0,0,3,0,2,0
24,19,7,1,0,3,0,6,0
5048,908,7,0,0,17,0,5,0
6,6,7,0,0,1,0,1,0
7,7,7,0,0,1,0,1,0
14,14,7,0,0,3,0,4,0
86,72,7,0,0,7,0,4,0
36,14,2,0,1,2,0,1,0
14,12,7,0,0,2,0,3,0
7,7,2,0,1,1,0,1,0
28,13,7,0,0,2,1,2,0
21,21,7,0,0,3,0,2,0
7,6,6,0,0,2,0,2,0
5,5,3,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
10,6,7,4,0,3,0,2,0
1,0,1,1,1,1,0,1,0
74,11,2,0,1,1,0,2,0
7,7,7,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
23,22,7,0,0,4,0,3,0
86,56,7,0,0,6,0,2,0
6,6,3,0,0,1,0,1,0
38,8,7,28,0,5,0,5,0
119,14,7,0,0,2,0,2,0
6,5,7,0,0,2,0,2,0
12,12,7,0,0,2,0,4,0
22,6,7,16,0,3,0,3,0
18,17,7,0,0,4,0,3,0
6,6,7,0,0,1,0,1,0
5,5,6,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
7,6,7,0,0,2,0,2,0
2,2,7,0,0,1,0,2,0
5,5,7,0,0,1,0,1,0
16,7,7,0,0,4,1,3,0
24,24,7,0,0,2,0,2,0
6,6,6,0,0,1,0,1,0
8,8,6,0,0,1,0,1,0
6,6,7,0,0,1,0,1,0
6,6,7,0,0,1,0,1,0
6,0,2,6,1,5,0,3,0
7,7,7,0,0,1,0,1,0
6,5,5,0,0,2,0,2,0
8,0,2,8,1,7,0,1,0
12,12,7,0,0,1,0,2,0
5,5,7,0,0,1,0,1,0
1,1,6,0,0,1,0,1,0
8,7,4,0,0,2,0,2,0
6,6,7,0,0,1,0,1,0
6,6,7,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
1,0,1,0,1,1,0,1,0
23,20,7,0,0,4,0,2,0
6,5,3,0,0,2,0,2,0
6,6,7,0,0,1,0,1,0
6,5,7,0,0,2,0,2,0
41,36,7,0,0,7,0,2,0
80,74,7,0,0,8,0,5,0
6,5,7,0,0,2,0,2,0
6,5,7,0,0,2,0,2,0
1,1,7,0,0,1,0,1,0
7,6,4,0,0,2,0,2,0
7,6,7,0,0,2,0,2,0
5,5,5,0,0,1,0,1,0
20,20,7,0,0,3,0,3,0
5,5,7,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
7,7,7,0,0,1,0,1,0
8,8,7,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
14,14,7,0,0,2,0,1,0
27,12,7,0,0,2,0,2,0
6,5,7,0,0,2,0,2,0
13,12,7,0,0,2,0,3,0
6,5,7,0,0,2,0,2,0
28,13,7,0,0,2,0,2,0
7,7,1,0,0,1,0,1,0
12,12,7,0,0,1,0,2,0
27,12,7,0,0,2,0,2,0
5,5,7,0,0,1,0,1,0
7,7,7,0,0,1,0,1,0
6,6,5,0,0,1,0,1,0
2,2,7,0,0,2,0,2,0
5,5,7,0,0,1,0,1,0
8,7,7,0,0,2,0,2,0
14,14,7,0,0,2,0,2,0
7,6,4,0,0,2,0,2,0
8,8,4,0,1,1,0,1,0
7,6,7,0,0,2,0,2,0
5,5,7,0,0,1,0,1,0
8,8,7,0,0,1,0,1,0
137,97,7,0,0,7,0,4,0
5,5,7,0,0,1,0,1,0
6,6,6,0,0,1,0,1,0
27,23,6,0,0,2,0,1,0
9,5,7,4,0,3,0,2,0
25,25,7,0,0,3,0,3,0
5,5,6,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
25,20,7,0,0,2,0,5,0
27,12,7,0,0,2,0,2,0
22,22,7,0,0,2,0,2,0
5,5,7,0,0,1,0,1,0
9,5,7,4,0,3,0,2,0
2,2,7,0,0,1,0,1,0
7,6,7,0,0,1,0,2,0
41,33,6,0,0,2,0,1,0
5,5,7,0,0,1,0,1,0
5,5,7,0,0,1,0,1,0
16,5,1,0,1,1,0,1,0
14,14,7,0,0,2,0,1,0
6,5,7,0,0,2,0,2,0
4,4,7,0,0,1,0,1,0
2,1,1,0,1,1,0,1,0
5,5,7,0,0,1,0,1,0
40,12,7,28,0,4,0,4,0
23,6,7,16,0,4,0,4,0
7,6,2,0,0,1,0,1,0
7,7,7,0,0,1,0,1,0
65,0,1,0,1,5,0,2,1
49,0,1,0,1,5,0,2,1
23,0,1,0,1,12,0,1,1
33,0,1,0,1,5,0,2,1
36,0,1,0,1,6,0,2,1
46,0,1,0,1,5,0,2,1
24,0,1,0,1,5,0,2,1
71,0,1,0,1,6,0,2,1
46,0,1,0,1,5,0,2,1
50,0,1,0,1,5,0,2,1
49,0,1,0,1,5,0,2,1
86,0,1,86,1,7,0,7,2
22,0,1,22,1,8,0,1,1
34,0,2,33,1,9,0,6,1
45,0,1,0,1,5,0,2,1
213,0,1,213,1,8,0,39,2
107,0,1,107,1,8,0,32,2
326,0,1,318,1,8,0,59,2
152,0,1,148,1,8,0,43,2
37,0,1,0,1,5,0,2,1
35,0,1,0,1,6,0,2,1
65,0,1,0,1,5,0,2,1
44,0,1,0,1,5,0,2,1
22,0,1,0,1,5,0,2,1
22,0,2,22,1,8,0,6,1
21,0,2,21,1,8,0,9,1
21,0,2,21,1,8,0,7,1
25,0,2,25,1,8,0,8,1
21,0,2,21,1,7,0,10,1
23,0,2,23,1,8,0,6,1
21,0,2,21,1,8,0,9,1
22,0,2,22,1,7,0,8,1
30,0,2,30,1,8,0,13,1
29,0,2,29,1,8,0,12,1
26,0,2,26,1,8,0,7,1
28,0,1,0,1,5,0,2,1
46,0,1,0,1,5,0,2,1
82,0,1,0,1,5,0,2,1
31,0,1,0,1,5,0,2,1
72,0,1,0,1,5,0,2,1
41,0,1,0,1,5,0,2,1
36,0,1,0,1,5,0,2,1
28,0,1,0,1,5,0,2,1
24,0,1,24,1,8,0,1,1
27,0,1,0,1,5,0,1,1
719,2,1,716,1,1,0,7,2
47,0,1,0,1,5,0,2,1
52,0,2,0,1,5,0,2,1
77,0,2,0,1,5,0,2,1
25,0,1,24,1,9,0,1,1
35,0,1,0,1,5,0,2,1
25,0,1,0,1,5,0,2,1
39,0,1,0,1,5,0,2,1
40,0,1,0,1,5,0,2,1
46,0,1,0,1,5,0,2,1
51,51,1,0,1,1,0,7,2
48,48,1,0,1,1,0,7,2
178,0,1,160,1,12,0,64,2
24,0,1,0,1,5,0,2,1
60,0,1,0,1,5,0,2,1
65,0,1,0,1,5,0,2,1
117,24,2,0,1,5,0,2,1
72,0,1,0,1,6,0,2,1
66,0,1,0,1,5,0,2,1
44,0,1,0,1,5,0,2,1
41,0,1,0,1,5,0,2,1
33,0,1,0,1,5,0,2,1
34,0,1,0,1,5,0,2,1
40,0,2,40,1,8,0,5,1
40,0,2,40,1,8,0,5,1
22,2,2,18,1,8,0,5,1
40,0,1,40,1,8,0,5,1
164,0,1,156,1,8,0,20,2
162,0,1,158,1,8,0,20,2
33,0,1,0,1,5,0,2,1
23,0,1,0,1,5,0,2,1
30,0,1,0,1,5,0,2,1
74,0,1,0,1,5,0,2,1
24,0,2,22,1,8,0,13,1
27,0,2,26,1,8,0,10,1
21,0,2,15,1,8,0,12,1
21,0,2,16,1,8,0,11,1
219,0,1,219,1,8,0,35,2
69,0,1,69,1,8,0,22,2
162,0,1,156,1,8,0,20,2
79,0,1,0,1,5,0,2,1
47,0,1,0,1,6,0,2,1
81,0,1,0,1,5,0,2,1
27,0,1,0,1,5,0,1,1
174,0,1,148,1,12,0,20,2
63,0,1,0,1,5,0,2,1
35,0,1,0,1,5,0,2,1
48,0,1,48,1,8,0,3,1
33,0,1,33,1,8,0,1,1
43,0,1,43,1,8,0,3,1
43,0,1,43,1,8,0,3,1
9895,5474,1,4325,0,2800,0,14,2
7725,7535,1,0,0,288,0,1,1
3189,2945,1,0,0,202,0,1,1
70398,8290,1,0,0,320,0,50234,2
159292,127446,1,0,0,245,0,65351,2
42875,41492,1,0,0,104,0,39304,2
7325,2665,1,4628,0,2391,0,19,2
5934,5576,1,0,0,619,0,1,1
6357,5992,1,0,0,211,0,1,1
6154,5565,1,0,0,192,0,205,2
5618,5240,1,0,0,186,0,1,1
2071,1919,1,0,0,66,0,1,1
